SlyID	AthID
Solyc03g059310.3	AT3G18140
Solyc01g098990.5	AT5G27560
Solyc01g106820.3	AT1G17870
Solyc12g010390.2	AT5G35160
Solyc09g031750.4	AT2G29650
Solyc12g096150.2	AT3G49010
Solyc06g005800.3	AT2G39840
Solyc01g009100.5	AT1G36240
Solyc07g064620.2	AT5G54940
Solyc04g009030.3	AT1G12900
Solyc09g009300.4	AT4G21110
Solyc10g082020.2	AT5G06300
Solyc06g008940.4	AT4G02930
Solyc02g093900.3	AT5G40810
Solyc00g500140.1	ATCG00470
Solyc09g064410.1	ATCG00640
Solyc03g115900.5	AT3G47470
Solyc05g050580.3	AT5G53360
Solyc06g072320.4	AT5G23670
Solyc01g067740.3	AT1G08830
Solyc06g005390.1	AT2G28720
Solyc11g011930.3	AT1G65930
Solyc01g103940.3	AT1G10940
Solyc04g011370.5	AT3G46010
Solyc04g011370.5	AT5G59890
Solyc01g105420.4	AT4G33510
Solyc11g044540.2	AT3G19490
Solyc08g061220.3	AT2G26300
Solyc12g010060.2	AT1G69410
Solyc12g017570.2	AT2G44100
Solyc12g017570.2	AT3G59920
Solyc09g009260.3	AT2G36460
Solyc05g050600.3	AT5G42080
Solyc04g064710.3	AT1G77120
Solyc07g064690.1	AT1G29040
Solyc02g084440.4	AT2G21330
Solyc08g079180.3	AT1G62750
Solyc06g083530.3	AT2G33120
Solyc06g083530.3	AT1G04750
Solyc01g104970.3	AT4G33430
Solyc04g076790.3	AT5G26780
Solyc04g025530.3	AT2G02000
Solyc01g088740.4	AT3G60250
Solyc08g081340.4	AT5G41360
Solyc11g073250.2	AT5G02560
Solyc10g007480.4	AT3G14790
Solyc02g089170.5	AT3G08900
Solyc06g074940.5	AT5G60790
Solyc09g090200.4	AT4G14350
Solyc06g050120.3	AT2G47610
Solyc03g082660.3	AT4G27720
Solyc12g088680.2	AT3G57870
Solyc08g067950.3	AT5G64650
Solyc12g008720.2	AT5G56710
Solyc12g010720.1	AT2G20875
Solyc01g111510.3	AT4G35000
Solyc02g023970.3	AT1G30580
Solyc02g067180.3	AT3G01120
Solyc09g011220.3	AT2G39770
Solyc12g096700.2	AT1G33120
Solyc12g096700.2	AT1G33140
Solyc10g080430.1	AT1G51570
Solyc05g056050.3	AT3G54890
Solyc01g111600.3	AT4G38580
Solyc09g005310.3	AT5G01460
Solyc06g008260.3	AT2G20450
Solyc09g066430.3	AT2G20450
Solyc10g007290.4	AT2G42600
Solyc08g065220.3	AT4G33010
Solyc02g062680.3	AT2G18290
Solyc11g007170.2	AT2G27600
Solyc02g084760.3	AT1G45050
Solyc08g066050.3	AT4G32830
Solyc03g118340.3	AT3G48870
Solyc07g006220.2	AT4G30440
Solyc04g014510.3	AT5G16570
Solyc05g051250.3	AT1G66200
Solyc04g009310.5	AT5G23140
Solyc07g008370.5	AT2G01250
Solyc10g047140.2	AT4G33430
Solyc02g082760.3	AT1G20630
Solyc11g072270.3	AT1G62820
Solyc05g007210.2	AT1G26945
Solyc06g060760.3	AT4G17340
Solyc06g071880.4	AT1G27400
Solyc06g071870.3	AT1G67430
Solyc03g095260.3	AT3G54190
Solyc06g069180.3	AT1G25490
Solyc01g066940.3	AT4G15780
Solyc04g080590.4	AT5G42790
Solyc01g100380.4	AT1G56340
Solyc04g015490.4	AT1G08520
Solyc04g072660.4	AT3G18740
Solyc12g014080.2	AT1G28550
Solyc10g052660.5	AT4G39200
Solyc07g049320.4	AT2G05760
Solyc10g006320.3	AT4G27040
Solyc02g084920.3	AT3G60820
Solyc06g068490.3	AT1G16010
Solyc02g088630.4	AT3G01040
Solyc08g006720.4	AT4G31870
Solyc07g008660.3	AT5G56940
Solyc03g115230.3	AT1G74310
Solyc09g075450.3	AT2G47510
Solyc12g044890.2	AT3G13772
Solyc06g052030.3	AT5G53480
Solyc04g074300.3	AT1G58684
Solyc04g074300.3	AT1G58983
Solyc04g074300.3	AT1G59359
Solyc04g063290.3	AT1G58380
Solyc04g063290.3	AT1G58684
Solyc04g063290.3	AT1G58983
Solyc04g063290.3	AT1G59359
Solyc04g074300.3	AT1G58380
Solyc05g053550.3	AT5G13930
Solyc09g091510.3	AT5G13930
Solyc08g077200.4	AT1G32380
Solyc03g114070.3	AT5G62880
Solyc03g115380.3	AT1G26570
Solyc05g010670.3	AT2G04030
Solyc01g105240.3	AT2G22310
Solyc04g025160.3	AT3G10350
Solyc04g071880.3	AT1G78920
Solyc06g005810.3	AT5G59150
Solyc07g007030.1	AT5G35160
Solyc01g095050.3	AT5G64130
Solyc09g005310.3	AT3G08930
Solyc10g007480.4	AT1G78570
Solyc05g014000.5	AT1G67750
Solyc09g010380.3	AT4G01480
Solyc06g064830.3	AT1G73720
Solyc04g008740.3	AT5G63680
Solyc04g012060.3	AT2G21790
Solyc12g055830.2	AT1G01050
Solyc12g088320.2	AT1G10200
Solyc07g150147.2	AT2G42610
Solyc03g007190.3	AT5G51570
Solyc03g117770.3	AT1G16180
Solyc06g065210.4	AT1G22650
Solyc10g009420.3	AT5G53360
Solyc09g008800.3	AT3G53020
Solyc01g068290.4	AT2G13440
Solyc03g113790.4	AT1G74910
Solyc06g060370.3	AT1G77610
Solyc04g011350.3	AT3G55410
Solyc12g010180.2	AT5G57890
Solyc04g080730.3	AT1G10210
Solyc11g012460.3	AT5G47520
Solyc07g065050.4	AT5G55280
Solyc08g006930.3	AT1G30380
Solyc06g082670.3	AT1G66580
Solyc02g021650.3	AT4G21100
Solyc05g051250.3	AT5G16570
Solyc10g044480.2	AT1G10950
Solyc00g500041.1	ATCG01100
Solyc11g006690.1	AT5G04800
Solyc06g035980.5	AT4G25590
Solyc06g075090.4	AT2G28305
Solyc06g076970.4	AT5G58710
Solyc08g081190.3	AT2G45960
Solyc04g064820.3	AT1G77140
Solyc06g074250.4	AT5G22360
Solyc06g064470.5	AT2G47610
Solyc06g064460.4	AT2G47610
Solyc01g097760.3	AT2G47610
Solyc11g072690.2	AT1G16340
Solyc07g062130.3	AT3G14790
Solyc05g009370.4	AT3G25920
Solyc07g066600.3	AT3G12780
Solyc01g009630.3	AT4G25550
Solyc11g020610.3	AT4G09510
Solyc09g008800.3	AT2G36620
Solyc12g099820.1	AT3G49100
Solyc05g012420.5	AT1G26480
Solyc02g021470.4	AT5G46210
Solyc10g054850.2	AT4G38790
Solyc01g111090.3	AT2G21190
Solyc06g054560.3	AT3G06400
Solyc11g069180.2	AT3G45300
Solyc04g082250.3	AT5G42270
Solyc02g062340.3	AT2G21330
Solyc12g008360.2	AT5G19690
Solyc01g020220.3	AT5G27740
Solyc09g082060.3	AT4G14880
Solyc12g027870.1	AT5G63610
Solyc01g087650.4	AT5G11980
Solyc03g070390.3	AT3G08900
Solyc10g086190.3	AT5G03300
Solyc06g083180.4	AT5G59240
Solyc01g068530.3	AT5G18380
Solyc11g067010.2	AT4G21110
Solyc04g080730.3	AT1G59580
Solyc01g104590.3	AT1G43170
Solyc04g005510.3	AT1G69410
Solyc07g008370.5	AT2G44120
Solyc06g073470.3	AT2G43360
Solyc07g017780.4	AT5G57350
Solyc11g021230.1	ATCG01100
Solyc09g008840.5	AT2G36580
Solyc04g014510.3	AT3G17820
Solyc11g005370.2	AT1G21190
Solyc06g065580.3	AT3G27190
Solyc08g083370.4	AT4G01480
Solyc02g072500.3	AT2G34190
Solyc06g076430.3	AT5G59160
Solyc01g088740.4	AT4G17640
Solyc04g074510.3	AT3G02520
Solyc04g080450.1	AT1G19440
Solyc09g010440.3	AT5G59890
Solyc10g007760.5	AT2G42910
Solyc01g099860.3	AT5G27840
Solyc08g067950.3	AT5G09770
Solyc02g091110.3	AT5G38110
Solyc01g005560.3	AT1G54340
Solyc04g012180.5	AT5G65270
Solyc12g057110.2	AT5G38480
Solyc09g031930.3	AT2G38610
Solyc10g007600.3	AT3G14420
Solyc07g066610.3	AT1G79550
Solyc01g109540.4	AT4G34450
Solyc10g076790.2	AT2G38120
Solyc11g010200.3	AT4G09000
Solyc10g052660.5	AT2G16360
Solyc09g014380.3	AT2G38120
Solyc06g007520.4	AT1G66580
Solyc11g010470.2	AT5G10450
Solyc06g083820.3	AT4G27090
Solyc06g071870.3	AT1G27400
Solyc10g008140.3	AT4G28510
Solyc04g011400.3	AT2G28760
Solyc12g095860.2	AT3G48750
Solyc12g010790.2	AT3G15060
Solyc11g071490.2	AT1G77940
Solyc03g118140.3	AT5G20165
Solyc06g073430.4	AT3G43980
Solyc06g073430.4	AT3G44010
Solyc06g073430.4	AT4G33865
Solyc11g020877.1	AT3G43980
Solyc11g020877.1	AT3G44010
Solyc11g020877.1	AT4G33865
Solyc05g054040.4	AT5G37310
Solyc11g011910.2	AT1G14670
Solyc01g007910.3	AT5G23250
Solyc03g082940.3	AT5G53480
Solyc09g082970.3	AT3G22960
Solyc03g115380.3	AT5G39320
Solyc06g082670.3	AT1G14320
Solyc06g072040.1	AT3G48590
Solyc09g091740.4	AT3G07110
Solyc09g091740.4	AT4G13170
Solyc06g076360.5	AT3G46740
Solyc09g007940.3	AT5G03300
Solyc09g065830.4	AT4G02580
Solyc06g005800.3	AT5G59160
Solyc02g093900.3	AT3G27240
Solyc03g083520.4	AT1G12310
Solyc03g112360.1	AT1G70600
Solyc12g098890.2	AT1G48350
Solyc03g006070.3	AT1G06390
Solyc02g093230.4	AT4G34050
Solyc01g028810.3	AT1G55490
Solyc12g008720.2	AT4G26230
Solyc04g016330.3	AT2G41540
Solyc04g071340.5	AT1G43670
Solyc07g064150.4	AT5G54760
Solyc01g094930.3	AT4G01320
Solyc01g094560.5	AT2G37600
Solyc06g036050.4	AT2G37600
Solyc03g025880.3	AT4G25550
Solyc11g022540.3	AT1G10950
Solyc10g007600.3	AT4G18360
Solyc10g037910.3	AT4G18710
Solyc01g106480.4	AT5G09660
Solyc04g011430.3	AT3G55380
Solyc08g074410.5	AT3G04600
Solyc11g020040.2	AT4G24280
Solyc05g012440.4	AT1G02410
Solyc09g082650.4	AT4G14710
Solyc01g094960.3	AT1G01560
Solyc03g115360.3	AT5G61170
Solyc03g117900.3	AT1G10865
Solyc05g054040.4	AT1G14670
Solyc05g053670.3	AT3G07110
Solyc03g034180.3	AT5G16050
Solyc03g118270.1	AT5G66280
Solyc08g016180.3	AT1G29965
Solyc04g072290.3	AT1G71820
Solyc05g053430.3	AT4G16265
Solyc05g015950.3	AT5G13110
Solyc03g079900.3	AT1G07410
Solyc06g069550.1	AT5G39320
Solyc05g054310.4	AT1G04170
Solyc06g076940.3	AT5G58740
Solyc04g071880.3	AT1G16780
Solyc06g005150.3	AT1G07890
Solyc02g069370.3	AT5G45130
Solyc10g050160.2	AT4G34050
Solyc04g074510.3	AT5G38480
Solyc09g075290.3	AT5G27850
Solyc01g097880.4	AT5G28050
Solyc10g078680.3	AT3G57880
Solyc04g008590.3	AT2G34590
Solyc12g094640.4	AT1G42970
Solyc12g056120.1	AT5G41670
Solyc03g112910.3	AT4G32180
Solyc06g076450.3	AT1G07410
Solyc09g008240.3	AT2G36910
Solyc04g076230.3	AT4G24550
Solyc08g016750.3	AT2G34590
Solyc12g055830.2	AT4G01480
Solyc05g013380.3	AT1G70580
Solyc04g008740.3	AT5G08570
Solyc06g075800.1	AT1G07790
Solyc01g005620.3	AT5G19760
Solyc08g081250.4	AT1G63770
Solyc07g007630.3	AT1G60430
Solyc06g065580.3	AT5G40870
Solyc00g500022.1	ATCG00650
Solyc12g098950.2	AT3G17440
Solyc06g075180.1	AT3G53430
Solyc01g067390.4	AT3G06400
Solyc04g007550.4	AT5G08680
Solyc04g007550.4	AT5G08690
Solyc04g007550.4	AT5G08670
Solyc07g005560.3	AT1G13950
Solyc01g011000.3	AT1G69410
Solyc01g103430.4	AT1G57870
Solyc06g005810.3	AT3G46830
Solyc12g009140.3	AT5G35590
Solyc11g011910.2	AT2G01970
Solyc06g005390.1	AT3G45980
Solyc02g086880.4	AT5G14780
Solyc12g056120.1	AT1G64190
Solyc04g015750.3	AT5G13630
Solyc01g068530.3	AT2G09990
Solyc01g110360.3	AT2G21330
Solyc10g055630.2	AT4G35100
Solyc11g069790.2	AT2G28000
Solyc01g101100.4	AT1G56720
Solyc06g082670.3	AT1G26910
Solyc02g080810.3	AT1G11860
Solyc02g093250.3	AT4G34050
Solyc06g069550.1	AT3G29360
Solyc02g093110.3	AT3G57870
Solyc04g082630.3	AT1G42970
Solyc03g117630.1	AT1G16030
Solyc01g099860.3	AT3G05580
Solyc01g103450.3	AT4G24280
Solyc06g076410.5	AT2G29390
Solyc02g065740.3	AT3G08900
Solyc08g083370.4	AT2G46860
Solyc09g091740.4	AT3G24830
Solyc01g103370.3	AT3G11730
Solyc11g010100.2	AT5G65270
Solyc09g075430.3	AT3G16780
Solyc09g075450.3	AT5G50950
Solyc01g112250.4	AT4G38230
Solyc09g008840.5	AT3G52990
Solyc06g065210.4	AT4G09510
Solyc00g500019.1	ATCG00520
Solyc09g010440.3	AT3G46010
Solyc10g084660.2	AT3G46010
Solyc11g062430.2	AT2G26990
Solyc05g053470.3	AT2G33210
Solyc03g096290.3	AT4G00430
Solyc05g007150.4	AT1G14360
Solyc01g090450.3	AT4G01710
Solyc12g014260.1	AT2G42610
Solyc06g033860.2	AT5G07440
Solyc04g050240.3	AT4G27690
Solyc12g042060.3	AT3G48870
Solyc05g005690.1	AT5G18380
Solyc04g051350.3	AT2G21790
Solyc04g010260.3	AT3G55200
Solyc04g010260.3	AT3G55220
Solyc08g081320.3	AT4G23460
Solyc06g005160.4	AT1G07890
Solyc05g053670.3	AT3G24830
Solyc07g052350.3	AT4G35830
Solyc07g056540.3	AT4G18360
Solyc01g103940.3	AT1G60940
Solyc02g062340.3	AT4G38970
Solyc12g009120.2	AT5G20570
Solyc10g074570.2	AT4G38230
Solyc08g082340.3	AT5G60620
Solyc07g062130.3	AT1G78570
Solyc05g054040.4	AT2G01970
Solyc06g083820.3	AT2G20450
Solyc02g070310.3	AT5G46430
Solyc08g006900.3	AT5G46430
Solyc06g053630.3	AT5G59160
Solyc02g079750.4	AT5G54500
Solyc12g014080.2	AT3G15060
Solyc09g011810.3	AT3G54050
Solyc01g009180.4	AT3G03780
Solyc10g007650.3	AT5G41010
Solyc04g055200.3	AT5G65010
Solyc10g006270.5	AT4G21980
Solyc07g064680.3	AT4G21980
Solyc12g008720.2	AT2G19740
Solyc12g056220.2	AT2G45960
Solyc06g005810.3	AT1G07410
Solyc02g089370.2	AT5G15680
Solyc12g098150.2	AT1G04690
Solyc07g055320.4	AT2G30950
Solyc02g080270.4	AT4G05000
Solyc01g090750.3	AT3G20050
Solyc11g071490.2	AT1G36240
Solyc03g116810.4	AT1G48900
Solyc12g006120.3	AT4G14540
Solyc07g055060.3	AT2G42600
Solyc03g096920.3	AT5G17020
Solyc12g005860.2	AT4G35830
Solyc08g061843.1	AT5G35530
Solyc07g053830.3	AT3G08580
Solyc04g014570.3	AT1G14670
Solyc08g008045.1	AT2G45960
Solyc01g010650.3	AT1G14360
Solyc06g083790.3	AT2G20420
Solyc01g009180.4	AT5G17920
Solyc03g115380.3	AT5G15490
Solyc12g006830.2	AT1G52740
Solyc04g079920.4	AT1G80930
Solyc12g062870.2	AT5G14640
Solyc09g005550.3	AT3G51850
Solyc09g007270.3	AT3G09640
Solyc12g042360.3	AT1G27440
Solyc05g052070.3	AT5G47200
Solyc02g084210.1	AT3G51160
Solyc02g084210.1	AT5G66280
Solyc03g117440.3	AT5G51280
Solyc06g062980.3	AT3G14080
Solyc12g057110.2	AT1G78300
Solyc01g094960.3	AT4G01370
Solyc07g064150.4	AT4G27130
Solyc10g006470.3	AT5G54760
Solyc09g009640.3	AT2G03870
Solyc07g055060.3	AT3G14940
Solyc05g052100.3	AT5G07440
Solyc06g075180.1	AT2G37190
Solyc01g110520.3	AT4G34740
Solyc06g075800.1	AT2G28720
Solyc09g091980.3	AT2G38130
Solyc11g069090.2	AT5G60790
Solyc05g015530.3	AT1G27330
Solyc05g015530.3	AT1G27350
Solyc12g095870.3	AT2G25880
Solyc01g104590.3	AT1G61580
Solyc08g081340.4	AT5G41370
Solyc09g010380.3	AT1G01050
Solyc09g014520.3	AT3G08940
Solyc10g078450.2	AT3G59810
Solyc03g117740.3	AT1G16080
Solyc01g028810.3	AT5G56500
Solyc11g071920.3	AT2G27210
Solyc01g103930.3	AT1G10950
Solyc02g068750.1	AT4G22720
Solyc11g008430.2	AT3G54840
Solyc03g044260.3	AT3G57870
Solyc05g053670.3	AT4G13170
Solyc06g069310.3	AT5G23090
Solyc04g026100.1	AT5G18380
Solyc12g019460.2	AT2G43790
Solyc07g052420.3	AT1G05205
Solyc06g150137.1	AT2G30490
Solyc05g054580.3	AT3G11250
Solyc10g052660.5	AT4G34555
Solyc04g074510.3	AT1G35160
Solyc12g057110.2	AT1G35160
Solyc04g025530.3	AT2G02010
Solyc10g061887.1	ATCG00890
Solyc10g061887.1	ATCG01250
Solyc06g068770.3	AT1G27440
Solyc04g080810.4	AT5G42990
Solyc01g079250.3	AT2G47250
Solyc11g011380.2	AT5G16570
Solyc03g006070.3	AT4G18710
Solyc04g071260.3	AT1G49240
Solyc11g011380.2	AT3G17820
Solyc07g055320.4	AT1G06430
Solyc02g063070.3	AT5G38480
Solyc03g121570.3	AT3G13772
Solyc07g052350.3	AT2G05710
Solyc10g078550.4	AT3G03910
Solyc10g084660.2	AT5G59890
Solyc09g082650.4	AT4G14716
Solyc08g083370.4	AT1G01050
Solyc02g085350.4	AT2G18450
Solyc09g091470.3	AT2G33150
Solyc02g083570.3	AT2G16740
Solyc05g005690.1	AT2G09990
Solyc12g005860.2	AT2G05710
Solyc12g014180.2	AT3G15020
Solyc04g009030.3	AT3G26650
Solyc11g006780.2	AT3G54300
Solyc06g053630.3	AT2G39840
Solyc09g059970.3	AT5G55160
Solyc03g112590.4	AT3G53230
Solyc09g075290.3	AT3G05590
Solyc01g096530.3	AT5G54750
Solyc10g045550.2	AT1G09630
Solyc09g014760.4	AT3G51820
Solyc12g009840.2	AT1G15690
Solyc08g014550.3	AT1G33120
Solyc08g014550.3	AT1G33140
Solyc06g073310.3	AT1G33120
Solyc06g073310.3	AT1G33140
Solyc08g081320.3	AT4G11380
Solyc07g066060.3	AT5G56130
Solyc01g103430.4	AT1G09840
Solyc02g069610.3	AT3G49420
Solyc02g069610.3	AT5G01430
Solyc06g068780.3	AT5G20165
Solyc06g073960.4	AT1G08420
Solyc06g051980.4	AT5G53360
Solyc11g072270.3	AT1G12310
Solyc12g015870.2	AT4G26570
Solyc06g076430.3	AT2G39840
Solyc10g007290.4	AT1G53310
Solyc11g006820.2	AT3G11500
Solyc01g160360.1	AT2G47650
Solyc01g049650.4	AT5G56350
Solyc03g006070.3	AT2G30980
Solyc05g005160.3	AT1G10670
Solyc11g072690.2	AT1G79500
Solyc07g055060.3	AT1G53310
Solyc09g091740.4	AT5G48760
Solyc06g060400.3	AT4G17390
Solyc12g098490.2	AT4G13930
Solyc02g071000.1	AT2G34420
Solyc05g054580.3	AT3G09200
Solyc07g056140.3	AT5G48300
Solyc02g094200.3	AT1G27970
Solyc03g115380.3	AT3G29360
Solyc00g500173.1	ATMG00640
Solyc03g113020.3	AT3G47810
Solyc10g084150.2	AT3G53450
Solyc09g091170.4	AT2G33220
Solyc01g094690.5	AT2G45960
Solyc02g069370.3	AT4G19640
Solyc11g007920.1	AT3G45980
Solyc02g093270.5	AT4G34050
Solyc12g057110.2	AT4G09000
Solyc11g065670.1	AT3G53430
Solyc11g069440.1	AT3G53430
Solyc06g075180.1	AT5G60670
Solyc04g055200.3	AT5G10240
Solyc12g056220.2	AT4G00430
Solyc01g096610.4	AT3G12300
Solyc08g068180.3	AT1G15250
Solyc06g081980.1	AT2G38230
Solyc05g053670.3	AT5G48760
Solyc01g028900.3	AT3G13450
Solyc08g013680.4	AT4G01480
Solyc09g008470.5	AT2G32600
Solyc12g014250.2	AT3G14940
Solyc09g010400.3	AT5G02560
Solyc03g111230.4	AT1G27400
Solyc03g111230.4	AT1G67430
Solyc08g008045.1	AT4G00430
Solyc05g055440.1	AT1G07790
Solyc01g008370.4	AT3G11270
Solyc07g007600.3	AT1G15690
Solyc06g073790.3	AT5G23740
Solyc06g073800.3	AT5G23740
Solyc12g042080.2	AT5G23740
Solyc05g056310.3	AT5G26360
Solyc06g007520.4	AT1G14320
Solyc08g068300.3	AT5G11500
Solyc05g054100.3	AT4G12590
Solyc01g110360.3	AT4G38970
Solyc05g005160.3	AT1G60810
Solyc08g082755.1	AT5G20090
Solyc06g007520.4	AT1G26910
Solyc03g006580.3	AT1G61150
Solyc12g042080.2	AT3G48930
Solyc06g073790.3	AT3G48930
Solyc06g073800.3	AT3G48930
Solyc05g055440.1	AT3G45980
Solyc02g065740.3	AT5G15650
Solyc08g081190.3	AT1G01620
Solyc02g063070.3	AT3G02520
Solyc02g072180.3	AT5G45750
Solyc04g014570.3	AT2G01970
Solyc04g080810.4	AT1G45050
Solyc06g034160.3	AT5G61500
Solyc08g082920.3	AT5G42000
Solyc04g026100.1	AT2G09990
Solyc08g081190.3	AT4G00430
Solyc06g084090.4	AT2G38810
Solyc02g071000.1	AT2G34430
Solyc08g014420.4	AT2G43790
Solyc06g073960.4	AT2G27210
Solyc04g082460.4	AT1G20630
Solyc07g064150.4	AT1G54290
Solyc09g010170.3	AT3G11530
Solyc10g006470.3	AT1G54290
Solyc10g006470.3	AT4G27130
Solyc01g096020.4	AT5G53360
Solyc11g006660.4	AT1G12920
Solyc03g042560.3	AT3G53260
Solyc10g006490.3	AT5G54750
Solyc04g056290.3	AT2G22310
Solyc04g014510.3	AT5G37600
Solyc05g051250.3	AT5G37600
Solyc02g070640.3	AT1G29965
Solyc02g070650.2	AT1G29965
Solyc03g034180.3	AT3G02520
Solyc05g026050.4	AT4G29160
Solyc02g070480.4	AT4G18380
Solyc01g094690.5	AT3G61430
Solyc09g007830.3	AT2G37210
Solyc07g020800.3	AT4G28950
Solyc03g006870.3	AT5G51820
Solyc00g500030.1	ATCG00750
Solyc00g500075.1	ATCG00750
Solyc03g005780.3	AT2G34430
Solyc02g084440.4	AT4G38970
Solyc09g073000.3	AT4G02930
Solyc12g014250.2	AT1G53310
Solyc08g008045.1	AT1G01620
Solyc05g053430.3	AT3G16980
Solyc01g110990.3	AT3G26560
Solyc11g067020.3	AT3G44680
Solyc12g088030.2	AT4G24440
Solyc10g079360.3	AT3G10330
Solyc06g060400.3	AT4G16720
Solyc04g008460.4	AT4G17390
Solyc05g052800.3	AT1G41880
Solyc03g118340.3	AT5G50920
Solyc12g042740.2	AT1G48900
Solyc01g111090.3	AT4G38790
Solyc08g074590.2	AT2G44270
Solyc03g007980.1	AT5G24020
Solyc06g075620.3	AT3G55170
Solyc07g066610.3	AT3G12780
Solyc10g007290.4	AT3G14940
Solyc01g099890.3	AT1G09150
Solyc02g069850.3	AT4G34555
Solyc10g080430.1	AT3G57880
Solyc08g016180.3	AT1G29970
Solyc11g066100.2	AT1G56410
Solyc04g074510.3	AT4G09000
Solyc11g010200.3	AT1G35160
Solyc03g096360.5	AT1G07070
Solyc09g076020.3	AT3G22425
Solyc10g007690.3	AT1G61520
Solyc12g006160.2	AT3G07760
Solyc07g049360.3	AT4G26840
Solyc10g078450.2	AT2G43810
Solyc11g007920.1	AT1G07790
Solyc09g091180.3	AT3G23990
Solyc12g006140.2	AT2G05070
Solyc12g011450.2	AT5G54270
Solyc07g063600.3	AT5G54270
Solyc01g009420.5	AT2G27860
Solyc03g042560.3	AT3G10340
Solyc08g076460.3	AT2G35520
Solyc04g074480.3	AT1G22410
Solyc07g005200.3	AT5G58060
Solyc01g091160.4	AT4G08900
Solyc11g065670.1	AT2G37190
Solyc11g069440.1	AT2G37190
Solyc09g014520.3	AT5G01530
Solyc12g099470.2	AT1G04170
Solyc02g069850.3	AT4G39200
Solyc04g011510.5	AT3G55440
Solyc03g070390.3	AT5G15650
Solyc11g033280.2	AT3G19760
Solyc01g028810.3	AT3G13470
Solyc08g066050.3	AT2G25880
Solyc04g064510.3	AT1G43890
Solyc04g012120.3	AT1G78300
Solyc08g078860.4	AT5G47570
Solyc06g075800.1	AT3G45980
Solyc12g010840.2	AT3G58610
Solyc02g071000.1	AT1G29910
Solyc02g071000.1	AT1G29920
Solyc02g070980.1	AT2G34420
Solyc06g068770.3	AT5G61840
Solyc07g017780.4	AT4G30190
Solyc12g099930.2	AT2G13360
Solyc10g084150.2	AT2G28305
Solyc12g088790.3	AT5G67060
Solyc12g088790.3	AT3G50330
Solyc03g114860.4	AT3G08900
Solyc12g010060.2	AT1G13950
Solyc05g006890.1	AT1G13950
Solyc06g005390.1	AT5G59910
Solyc03g005760.1	AT2G34430
Solyc03g005760.1	AT2G34420
Solyc01g094690.5	AT4G00430
Solyc01g094690.5	AT4G23400
Solyc06g068240.3	AT1G15690
Solyc11g007920.1	AT2G28720
Solyc06g069180.3	AT1G13320
Solyc01g060130.3	AT4G02080
Solyc01g088740.4	AT5G47080
Solyc07g041310.3	AT5G35530
Solyc12g011120.4	AT5G48300
Solyc05g055440.1	AT5G59910
Solyc09g007830.3	AT3G53450
Solyc12g010220.3	AT1G63270
Solyc05g055760.3	AT5G16440
Solyc03g042560.3	AT2G37040
Solyc02g089170.5	AT5G15650
Solyc02g085280.1	AT2G18400
Solyc05g053940.3	AT1G02130
Solyc05g053940.3	AT4G17530
Solyc05g053940.3	AT5G47200
Solyc02g088690.5	AT1G26570
Solyc02g072300.4	AT1G06390
Solyc05g052790.3	AT5G05820
Solyc03g025750.5	AT5G52360
Solyc10g083720.3	AT2G36580
Solyc06g064630.3	AT4G17390
Solyc04g008460.4	AT4G16720
Solyc07g066610.3	AT1G56190
Solyc10g055260.2	AT2G21050
Solyc01g005560.3	AT1G65930
Solyc04g005160.3	AT3G02360
Solyc08g066330.3	AT3G48750
Solyc12g006140.2	AT2G05100
Solyc11g067230.2	AT2G27600
Solyc06g074670.4	AT2G27860
Solyc02g086830.3	AT3G27925
Solyc04g051710.2	AT5G64816
Solyc12g056220.2	AT1G01620
Solyc12g006140.2	AT3G27690
Solyc01g111310.3	AT2G21050
Solyc11g011380.2	AT1G66200
Solyc02g071000.1	AT1G29930
Solyc02g070940.1	AT2G34420
Solyc02g070950.1	AT2G34420
Solyc02g070970.1	AT2G34420
Solyc02g070990.1	AT2G34420
Solyc02g071010.1	AT2G34420
Solyc02g071030.2	AT2G34420
Solyc01g103220.3	AT1G22840
Solyc11g042420.2	AT1G22840
Solyc02g021650.3	AT4G05420
Solyc10g084150.2	AT2G37210
Solyc06g062800.5	AT1G72730
Solyc03g078570.3	AT2G22290
Solyc10g081650.2	AT1G06820
Solyc06g076410.5	AT1G07420
Solyc05g054545.1	AT3G55380
Solyc11g065670.1	AT5G60670
Solyc11g069440.1	AT5G60670
Solyc03g120780.3	AT1G15250
Solyc02g092730.4	AT3G27380
Solyc03g005770.4	AT2G34420
Solyc03g005780.3	AT2G34420
Solyc12g095870.3	AT4G32830
Solyc10g076350.2	AT5G01650
Solyc01g009520.4	AT5G22440
Solyc04g011430.3	AT3G46460
Solyc01g006280.3	AT1G50480
Solyc11g013310.2	AT1G77690
Solyc02g065740.3	AT3G02230
Solyc02g089170.5	AT3G02230
Solyc03g114860.4	AT5G15650
Solyc12g015870.2	AT5G55990
Solyc07g065820.3	AT4G26570
Solyc12g055830.2	AT2G46860
Solyc07g066080.3	AT5G56150
Solyc04g026360.3	AT1G10730
Solyc06g072580.3	AT5G50850
Solyc11g066150.3	AT5G59290
Solyc11g067240.2	AT2G27600
Solyc07g049360.3	AT5G55160
Solyc02g067080.5	AT3G29360
Solyc09g091070.3	AT3G47520
Solyc07g065900.3	AT4G26530
Solyc03g112590.4	AT3G09840
Solyc11g069000.2	AT5G20890
Solyc11g066100.2	AT3G09440
